MeanTempError,MaxTempError,TempFluctuation,AvgHeaterPower,AvgConveyorSpeed,PeakMotorCurrent,RMSVibration,OperatingHours,QualityScore,MaintenanceScore,QualityRisk,MaintenanceRisk
2.43050717058428,6.60589496875804,6.3070637692116,0,0.916339928464019,2.9127363454579,0.203722804093633,522.75,0.155647067086922,0.231954422578264,Low,Low
1.51196470524727,4.10072672356478,5.8066899934472,0,0.914814891633035,2.92094780422291,0.202174337265726,522.95,0.139733155331005,0.231990285820492,Low,Low
1.10083231756502,2.13633464049475,5.35073552167377,0,0.913259055926925,2.92872398150068,0.201425336998599,523.15,0.126967268490601,0.23348164727813,Low,Low
1.17151249757722,2.80903355709397,5.12631553846012,0,0.911682373384753,2.93603689145027,0.204305635124452,523.35,0.124631274068664,0.242140885629393,Low,Low
1.57804503812144,2.80903355709397,4.9981826116062,0,0.904094929394196,3.29286021549285,0.209919458158513,523.55,0.114899037150488,0.385809574083865,Low,Low
4.71553480597622,19.9024779715492,4.79146679748117,0,0.890506878179472,3.29916939703017,0.225967587778995,523.75,0.148283895048042,0.420726167080258,Low,Medium
5.18592519004673,19.9024779715492,4.27397464155464,0,0.876928377848963,3.3049417298218,0.245117825865646,523.95,0.127250002059921,0.46171724560594,Low,Medium
7.27679988253717,19.9024779715492,3.91919803792401,0,0.863369525417988,3.31015643970306,0.258135837482837,524.15,0.112159381187581,0.490100591287718,Low,Medium
12.1005881560847,29.712334022251,3.51009973904381,0,0.849840292222356,3.3147947593496,0.268166306485644,524.35,0.12952718672398,0.51222872069144,Low,Medium
19.5105679120969,43.0012117226873,3.08934845756944,0,0.84235046013585,3.31883999581945,0.274178942436292,524.55,0.188474956441557,0.526011901485043,Low,Medium
26.905958494631,57.2518353365128,2.87121571886728,0,0.840909558999614,3.32227759062968,0.273448402042508,524.75,0.244374399525115,0.525933300141743,Low,Medium
39.6053647186421,70.5256356033906,2.54512031660831,0,0.839526805663695,3.3250951721511,0.268593156435087,524.95,0.310506961376249,0.517283646793358,Low,Medium
